"EntrezGeneID"	"Length"
"22845"	97423	1901
"22846"	12520	1518
"22847"	56844	1394
"22848"	56843	4383
"22849"	16535	3029
"22850"	63830	83437
"22851"	71153	1526
"22852"	12577	1942
"22853"	18400	1629
"22854"	22113	737
"22855"	17955	2283
"22856"	27267	3222
"22857"	244237	2977
"22858"	79202	2275
"22859"	79201	3283
"22860"	79196	4085
"22861"	381974	1821
"22862"	244238	3761
"22863"	78914	2631
"22864"	13360	2816
"22865"	100526562	85
"22866"	210274	7029
"22867"	13043	3223
"22868"	233977	5259
"22869"	100038412	1053
"22870"	14082	2871
"22871"	101772	4604
"22872"	791284	1338
"22873"	14174	1194
"22874"	14175	3030
"22875"	14170	1809
"22876"	100568459	154
"22877"	72284	1959
"22878"	12443	3796
"22879"	100040049	935
"22880"	233979	2909
"22881"	211577	2006
"22882"	211578	3117
"22883"	100039479	903
"22884"	100039499	903
"22885"	16337	9355
"22886"	319493	2967
"22887"	102098	5300
"22888"	69129	1126
"22889"	76406	1613
"22890"	140482	1999
"22891"	94178	2003
"22892"	50767	4497
"22893"	546049	1621
"22894"	69697	4296
"22895"	67439	2654
"22896"	100503890	1193
"22897"	18545	625
"22898"	20911	2703
"22899"	57264	1287
"22900"	69189	1132
"22901"	100503924	354
"22902"	66682	2034
"22903"	14128	2358
"22904"	75863	1235
"22905"	170786	1484
"22906"	170780	1771
"22907"	170779	863
"22908"	69165	2020
"22909"	170776	1550
"22910"	69142	1109
"22911"	70192	1085
"22912"	78899	2823
"22913"	213027	1542
"22914"	100503956	2751
"22915"	73072	4616
"22916"	72267	3878
"22917"	26400	3546
"22918"	100044509	1075
"22919"	102209	1514
"22920"	330695	1226
"22921"	21856	1782
"22922"	15568	6030
"22923"	20300	1274
"22924"	67260	3668
"22925"	233987	2361
"22926"	100862276	446
"22927"	20419	2132
"22928"	622568	228
"22929"	669393	417
"22930"	20494	1629
"22931"	320406	2159
"22932"	13642	4319
"22933"	66719	2101
"22934"	234023	1712
"22935"	71249	1146
"22936"	270028	3142
"22937"	319583	4081
"22938"	68904	5181
"22939"	24099	1699
"22940"	244281	6296
"22941"	320014	3085
"22942"	71624	1331
"22943"	665306	2847
"22944"	384783	4015
"22945"	619321	954
"22946"	12826	6615
"22947"	12827	6426
"22948"	19332	722
"22949"	100504175	2272
"22950"	102132	2121
"22951"	69225	1421
"22952"	71941	1850
"22953"	26356	2813
"22954"	102334	4463
"22955"	76413	1266
"22956"	665271	2531
"22957"	624710	1533
"22958"	54126	7435
"22959"	75528	775
"22960"	619290	1839
"22961"	434280	5067
"22962"	434279	1472
"22963"	20664	4037
"22964"	78634	761
"22965"	259279	3649
"22966"	100038554	3655
"22967"	50770	7443
"22968"	100504249	518
"22969"	100862362	531
"22970"	17207	5512
"22971"	14068	1859
"22972"	14058	2693
"22973"	66901	2398
"22974"	234069	2408
"22975"	99375	3628
"22976"	16783	2255
"22977"	66790	1310
"22978"	100316713	68
"22979"	78335	781
"22980"	234072	1365
"22981"	102323	3034
"22982"	234076	4533
"22983"	21781	1700
"22984"	11945	1327
"22985"	24013	7431
"22986"	272465	1224
"22987"	14456	2593
"22988"	66501	1408
"22989"	19414	4118
"22990"	403185	781
"22991"	69957	2231
"22992"	67031	1402
"22993"	231201	2861
"22994"	101994	4013
"22995"	66423	802
"22996"	66822	2008
"22997"	72148	2463
"22998"	234086	1579
"22999"	244310	4510
"23000"	26889	6432
"23001"	100862377	1227
"23002"	234094	5474
"23003"	74901	6973
"23004"	434285	1760
"23005"	17930	4953
"23006"	94109	14278
"23007"	100526464	82
"23008"	244329	4620
"23009"	11601	2475
"23010"	52123	3829
"23011"	319581	3176
"23012"	360217	249
"23013"	353320	352
"23014"	360212	192
"23015"	360214	252
"23016"	77674	997
"23017"	360211	246
"23018"	546038	1740
"23019"	78128	435
"23020"	244332	330
"23021"	56519	458
"23022"	654452	168
"23023"	116746	323
"23024"	574081	174
"23025"	81007	195
"23026"	27358	322
"23027"	654456	204
"23028"	244334	287
"23029"	246080	306
"23030"	626415	2590
"23031"	100861725	8474
"23032"	547150	4659
"23033"	100040599	2514
"23034"	381598	4009
"23035"	100861745	1503
"23036"	100861634	4188
"23037"	100861653	1948
"23038"	100861668	2514
"23039"	654455	192
"23040"	654453	426
"23041"	100041654	314
"23042"	574083	857
"23043"	503556	486
"23044"	66298	419
"23045"	497114	418
"23046"	100041688	403
"23047"	13236	279
"23048"	634825	454
"23049"	100038927	390
"23050"	382059	419
"23051"	13226	419
"23052"	100041759	282
"23053"	100041787	282
"23054"	13237	410
"23055"	13239	421
"23056"	100041811	282
"23057"	13218	507
"23058"	100294660	172
"23059"	100505096	498
"23060"	100862126	376
"23061"	665927	463
"23062"	68009	427
"23063"	100041890	427
"23064"	100041895	404
"23065"	626682	285
"23066"	665956	351
"23067"	626708	387
"23068"	23855	411
"23069"	100041952	376
"23070"	727720	282
"23071"	382000	500
"23072"	503491	419
"23073"	13214	916
"23074"	387334	373
"23075"	13215	305
"23076"	246085	298
"23077"	246079	323
"23078"	246081	339
"23079"	246082	331
"23080"	246084	267
"23081"	246083	224
"23082"	97476	1887
"23083"	67929	1054
"23084"	11979	4711
"23085"	207958	4964
"23086"	330721	2404
"23087"	23954	2050
"23088"	80986	2601
"23089"	70160	1277
"23090"	56229	4432
"23091"	234129	2549
"23092"	18408	3455
"23093"	69108	542
"23094"	57312	1536
"23095"	102032	1459
"23096"	20516	3658
"23097"	100502938	2341
"23098"	22335	1423
"23099"	234130	1315
"23100"	18970	1227
"23101"	68074	2439
"23102"	16150	4534
"23103"	18791	2532
"23104"	64933	3467
"23105"	244349	9126
"23106"	11733	8616
"23107"	723876	128
"23108"	100526510	90
"23109"	74561	2236
"23110"	102247	3944
"23111"	109145	1364
"23112"	57437	2031
"23113"	20377	4372
"23114"	320158	4179
"23115"	208924	854
"23116"	69068	1331
"23117"	209176	3014
"23118"	15930	1555
"23119"	13524	2361
"23120"	11497	2707
"23121"	11499	2791
"23122"	353188	2447
"23123"	11502	3985
"23124"	69742	1281
"23125"	330723	2181
"23126"	83436	4985
"23127"	320165	7695
"23128"	74489	2295
"23129"	14182	5008
"23130"	270035	2100
"23131"	234135	11646
"23132"	71910	1472
"23133"	72108	4267
"23134"	100503003	511
"23135"	67384	4798
"23136"	67207	2360
"23137"	100503027	397
"23138"	20845	4007
"23139"	23808	2517
"23140"	16532	3531
"23141"	52120	2679
"23142"	74653	3601
"23143"	14272	1881
"23144"	320191	12836
"23145"	77733	3917
"23146"	73754	2267
"23147"	72316	566
"23148"	353310	3305
"23149"	244373	3947
"23150"	114863	4536
"23151"	78560	5517
"23152"	66653	1383
"23153"	75767	7965
"23154"	71082	1520
"23155"	76615	1356
"23156"	11556	2795
"23157"	13685	981
"23158"	732482	1156
"23159"	541463	1767
"23160"	108043	4589
"23161"	11440	2906
"23162"	70952	2014
"23163"	382003	1495
"23164"	666422	1660
"23165"	210801	9220
"23166"	71314	1086
"23167"	66959	1747
"23168"	100316666	122
"23169"	68867	3556
"23170"	100217422	98
"23171"	234138	5080
"23172"	67920	1857
"23173"	171167	4546
"23174"	74517	1758
"23175"	211323	2103
"23176"	666589	1613
"23177"	546052	447
"23178"	100042715	2515
"23179"	22427	6383
"23180"	75029	2120
"23181"	319688	3310
"23182"	628431	1447
"23183"	104271	8408
"23184"	19053	1836
"23185"	108159	2817
"23186"	14782	2672
"23187"	100504592	566
"23188"	68153	1802
"23189"	72632	587
"23190"	19663	2780
"23191"	22428	964
"23192"	234155	1839
"23193"	68192	2585
"23194"	67887	1899
"23195"	234159	561
"23196"	330734	2121
"23197"	319520	2427
"23198"	100861989	1057
"23199"	21951	6444
"23200"	244416	4221
"23201"	100504696	1769
"23202"	67276	5067
"23203"	100504714	1728
"23204"	52065	6408
"23205"	100502846	5884
"23206"	71908	1851
"23207"	330737	2553
"23208"	671641	384
"23209"	244418	4780
"23210"	244421	3930
"23211"	319582	1825
"23212"	50768	8475
"23213"	100502599	1866
"23214"	621080	1959
"23215"	244431	2389
"23216"	723860	70
"23217"	80286	1574
"23218"	621335	638
"23219"	20288	3998
"23220"	80857	1476
"23221"	78506	3268
"23222"	70546	2498
"23223"	18983	2982
"23224"	52348	6379
"23225"	54384	3446
"23226"	100039179	459
"23227"	13526	2870
"23228"	23793	2621
"23229"	384806	2589
"23230"	546055	2441
"23231"	11988	7857
"23232"	68797	1545
"23233"	102103	7262
"23234"	78849	2349
"23235"	234199	1120
"23236"	18536	8381
"23237"	11886	2251
"23238"	14300	1088
"23239"	69966	1245
"23240"	244448	1850
"23241"	622117	1467
"23242"	22702	1801
"23243"	382007	2405
"23244"	13525	2494
"23245"	384813	2211
"23246"	252866	2507
"23247"	384814	2558
"23248"	14107	14627
"23249"	100039673	3982
"23250"	434310	2395
"23251"	17773	1503
"23252"	622523	862
"23253"	109821	2244
"23254"	16621	2472
"23255"	102294	2930
"23256"	212326	5479
"23257"	142980	4327
"23258"	100503309	438
"23259"	234214	6097
"23260"	100861925	2031
"23261"	319940	2474
"23262"	53318	1578
"23263"	212392	2626
"23264"	69479	2740
"23265"	192169	1531
"23266"	654824	904
"23267"	67620	3420
"23268"	102141	3067
"23269"	66756	4523
"23270"	11739	1108
"23271"	234219	1533
"23272"	14081	3891
"23273"	71876	2467
"23274"	408022	3797
"23275"	12367	1466
"23276"	100503498	1319
"23277"	16363	2484
"23278"	320981	3065
"23279"	71069	10839
"23280"	320714	4322
"23281"	192174	2952
"23282"	667422	785
"23283"	69260	2813
"23284"	70925	3494
"23285"	100039801	663
"23286"	75677	994
"23287"	52357	5042
"23288"	320685	2784
"23289"	23965	10978
"23290"	100503519	4613
"23291"	75359	717
"23292"	100039954	955
"23293"	100040220	1427
"23294"	11593	1290
"23295"	234258	2253
"23296"	22341	1881
"23297"	76687	3466
"23298"	76294	1579
"23299"	69281	1057
"23300"	244484	4293
"23301"	234267	3554
"23302"	100040382	1602
"23303"	100040392	1467
"23304"	546212	1419
"23305"	100862163	1521
"23306"	547103	2352
"23307"	100862197	1521
"23308"	100862211	2532
"23309"	100862226	1467
"23310"	100862234	1521
"23311"	100862253	1521
"23312"	100862263	1506
"23313"	100862272	1521
"23314"	100862298	1521
"23315"	100862312	1521
"23316"	100862322	1521
"23317"	100862327	1521
"23318"	382364	1521
"23319"	664876	1413
"23320"	244486	2742
"23321"	110304	1474
"23322"	15446	1719
"23323"	382010	1399
"23324"	50753	3527
"23325"	15111	2235
"23326"	20284	700
"23327"	60406	1183
"23328"	100862010	280
"23329"	97165	2692
"23330"	108150	4523
"23331"	100502593	986
"23332"	100502619	1498
"23333"	270049	5089
"23334"	100040711	678
"23335"	100271928	951
"23336"	234290	1605
"23337"	330776	556
"23338"	23923	1780
"23339"	71306	6789
"23340"	72612	1183
"23341"	12725	6038
"23342"	320383	2862
"23343"	18004	4264
"23344"	59009	5181
"23345"	69279	565
"23346"	100502680	465
"23347"	234309	1115
"23348"	72333	3566
"23349"	75111	1494
"23350"	234311	5989
"23351"	26359	1306
"23352"	72902	3282
"23353"	244495	3739
"23354"	21892	4928
"23355"	735270	110
"23356"	12876	2103
"23357"	66234	1824
"23358"	77113	3078
"23359"	73067	1125
"23360"	333307	2504
"23361"	234329	3633
"23362"	260296	2229
"23363"	100038489	975
"23364"	407795	1481
"23365"	72925	4822
"23366"	100503651	1772
"23367"	66282	1088
"23368"	74419	2039
"23369"	18168	2314
"23370"	18166	3007
"23371"	234344	2990
"23372"	17960	1347
"23373"	17961	1501
"23374"	17962	1395
"23375"	234353	11804
"23376"	72281	2767
"23377"	234356	4247
"23378"	73609	760
"23379"	70885	2410
"23380"	16956	4049
"23381"	100861638	944
"23382"	110877	3118
"23383"	11966	2742
"23384"	100861650	946
"23385"	211134	1800
"23386"	234358	2996
"23387"	211135	2002
"23388"	378466	2602
"23389"	670593	1053
"23390"	665578	1053
"23391"	234362	2561
"23392"	636741	1740
"23393"	66869	3491
"23394"	620419	2291
"23395"	330788	5764
"23396"	170759	3915
"23397"	78816	3925
"23398"	53978	5701
"23399"	80720	1347
"23400"	68709	4022
"23401"	234365	783
"23402"	67184	1251
"23403"	83984	1304
"23404"	234366	5502
"23405"	665649	457
"23406"	74549	5372
"23407"	70616	2287
"23408"	107770	1418
"23409"	100861688	1168
"23410"	330790	3576
"23411"	13004	7166
"23412"	19727	3682
"23413"	75692	1184
"23414"	72368	601
"23415"	17259	1342
"23416"	234371	2994
"23417"	73095	3172
"23418"	76813	2199
"23419"	234373	4337
"23420"	100503831	450
"23421"	26558	2445
"23422"	234374	2100
"23423"	59042	1033
"23424"	14559	2724
"23425"	93898	2724
"23426"	19704	4616
"23427"	12845	2426
"23428"	382056	5674
"23429"	234378	3069
"23430"	67937	1491
"23431"	12931	1646
"23432"	66462	657
"23433"	22186	494
"23434"	75620	1216
"23435"	14232	1894
"23436"	13716	3085
"23437"	71780	1838
"23438"	76900	1475
"23439"	211228	1273
"23440"	23886	1084
"23441"	66522	4882
"23442"	50783	942
"23443"	16478	2878
"23444"	637079	3989
"23445"	100502950	1152
"23446"	110385	3203
"23447"	19339	1451
"23448"	234384	955
"23449"	65972	982
"23450"	18709	3159
"23451"	72093	745
"23452"	546071	5334
"23453"	16161	2873
"23454"	70807	2346
"23455"	84036	4042
"23456"	442796	2432
"23457"	234388	911
"23458"	114479	2928
"23459"	76808	1291
"23460"	104370	98
"23461"	270058	3274
"23462"	100316777	94
"23463"	665828	1633
"23464"	69419	482
"23465"	100042057	1028
"23466"	76478	1670
"23467"	17925	7297
"23468"	67023	1085
"23469"	77090	1652
"23470"	13864	2218
"23471"	234395	3549
"23472"	68251	1592
"23473"	234396	2134
"23474"	64296	1985
"23475"	94065	646
"23476"	66498	2275
"23477"	382014	3757
"23478"	70359	2800
"23479"	84094	2016
"23480"	665928	1243
"23481"	69550	769
"23482"	73711	1062
"23483"	434325	1539
"23484"	234404	2778
"23485"	26457	2795
"23486"	100861736	1189
"23487"	66171	883
"23488"	100861739	322
"23489"	100037278	2482
"23490"	234407	3181
"23491"	382018	7960
"23492"	16453	4085
"23493"	16336	587
"23494"	72297	2103
"23495"	74015	3399
"23496"	236193	3975
"23497"	382019	5651
"23498"	170938	2948
"23499"	234413	2718
"23500"	72054	1702
"23501"	404315	1016
"23502"	258532	945
"23503"	258335	1080
"23504"	326618	2082
"23505"	17274	2012
"23506"	100861754	822
"23507"	209488	1225
"23508"	234421	646
"23509"	67922	1921
"23510"	11767	1964
"23511"	16598	1816
"23512"	13859	4721
"23513"	73316	1863
"23514"	72254	2427
"23515"	27967	3800
"23516"	270066	7029
"23517"	100503374	2994
"23518"	70625	3040
"23519"	66818	2842
"23520"	74166	2096
"23521"	319555	7722
"23522"	20467	4299
"23523"	14065	1762
"23524"	16795	3669
"23525"	100628574	80
"23526"	71597	1792
"23527"	70823	3844
"23528"	21968	2358
"23529"	15368	1576
"23530"	17218	3422
"23531"	75141	2810
"23532"	666211	538
"23533"	71831	2162
"23534"	100039211	1537
"23535"	110784	4087
"23536"	100503998	413
"23537"	78514	3038
"23538"	70345	1523
"23539"	102182	2781
"23540"	234463	2682
"23541"	67357	359
"23542"	13617	3643
"23543"	73301	2450
"23544"	18997	3212
"23545"	100039422	432
"23546"	19656	1725
"23547"	76775	3630
"23548"	78651	3801
"23549"	622675	7604
"23550"	67687	978
"23551"	109136	2843
"23552"	234479	2642
"23553"	17125	3049
"23554"	73945	7327
"23555"	24015	3813
"23556"	68999	2802
"23557"	100504383	670
"23558"	15245	9078
"23559"	14934	1827
"23560"	74709	1758
"23561"	333315	6626
"23562"	93762	4639
"23563"	14388	4859
"23564"	100504605	1846
"23565"	74841	4685
"23566"	234515	4122
"23567"	16168	1285
"23568"	30932	1642
"23569"	330812	9685
"23570"	71310	5848
"23571"	22227	1644
"23572"	244548	4709
"23573"	67555	1292
"23574"	12745	2278
"23575"	56367	2062
"23576"	258267	1096
"23577"	66916	533
"23578"	106529	1174
"23579"	81489	2264
"23580"	67903	1616
"23581"	19216	2082
"23582"	320795	3538
"23583"	68278	1659
"23584"	26364	3253
"23585"	330814	8188
"23586"	100126034	2807
"23587"	66929	1599
"23588"	18747	2293
"23589"	100862267	855
"23590"	666704	2071
"23591"	73453	1084
"23592"	70134	1000
"23593"	100316677	119
"23594"	74337	2449
"23595"	50931	2658
"23596"	212108	475
"23597"	100038416	1580
"23598"	442802	1880
"23599"	19724	4172
"23600"	735271	88
"23601"	212123	2312
"23602"	244550	2080
"23603"	212139	3288
"23604"	74666	2494
"23605"	244551	730
"23606"	100049549	72
"23607"	723819	89
"23608"	387216	75
"23609"	387220	87
"23610"	723960	107
"23611"	100526528	83
"23612"	212168	4348
"23613"	101966	661
"23614"	67873	2149
"23615"	67736	2099
"23616"	12286	7929
"23617"	15936	1522
"23618"	66830	4304
"23619"	212528	2186
"23620"	17095	1801
"23621"	18032	3905
"23622"	619292	723
"23623"	23863	1680
"23624"	100503665	777
"23625"	102060	1734
"23626"	19358	2074
"23627"	12317	1943
"23628"	73619	479
"23629"	66590	1829
"23630"	71846	1373
"23631"	270076	2177
"23632"	16596	1534
"23633"	13423	1643
"23634"	56527	4922
"23635"	100503676	695
"23636"	234542	1908
"23637"	69724	2044
"23638"	21672	942
"23639"	16477	1840
"23640"	170833	2617
"23641"	212989	2089
"23642"	56495	1253
"23643"	68544	892
"23644"	212999	4990
"23645"	320466	2125
"23646"	68628	1843
"23647"	436049	328
"23648"	330817	1332
"23649"	67836	1238
"23650"	414077	699
"23651"	17159	4325
"23652"	244556	2332
"23653"	624855	2397
"23654"	258858	939
"23655"	65114	3169
"23656"	56452	1654
"23657"	213435	3070
"23658"	66714	1595
"23659"	108682	3596
"23660"	56445	2839
"23661"	74513	5646
"23662"	71927	3355
"23663"	102093	4617
"23664"	244562	4511
"23665"	66887	2942
"23666"	20437	2114
"23667"	666945	1362
"23668"	80750	6469
"23669"	100038706	839
"23670"	100503751	687
"23671"	12404	2335
"23672"	100040294	682
"23673"	330820	1023
"23674"	94187	4907
"23675"	382030	1832
"23676"	234549	3146
"23677"	77265	469
"23678"	214627	4624
"23679"	100503817	1459
"23680"	11513	6330
"23681"	26992	2370
"23682"	93960	4459
"23683"	71607	1434
"23684"	100862404	447
"23685"	257632	4621
"23686"	74256	8250
"23687"	58198	5258
"23688"	100041089	784
"23689"	625801	321
"23690"	244579	3195
"23691"	100503868	979
"23692"	109151	11517
"23693"	19651	4888
"23694"	14339	2165
"23695"	244585	6969
"23696"	26383	3558
"23697"	320798	3237
"23698"	16373	2363
"23699"	71296	1243
"23700"	54352	2403
"23701"	64379	2380
"23702"	17390	3041
"23703"	270084	2800
"23704"	69543	1015
"23705"	20538	6073
"23706"	244595	1980
"23707"	382044	1965
"23708"	13884	1840
"23709"	104158	1966
"23710"	13897	2073
"23711"	234564	1915
"23712"	12623	2289
"23713"	75704	1871
"23714"	67935	1728
"23715"	14681	7732
"23716"	75809	1862
"23717"	23802	3678
"23718"	100861639	858
"23719"	68219	1111
"23720"	100861643	471
"23721"	270086	5311
"23722"	67378	2947
"23723"	17752	391
"23724"	17751	538
"23725"	17750	556
"23726"	17748	542
"23727"	71805	2928
"23728"	723956	71
"23729"	20497	3300
"23730"	64209	1871
"23731"	320377	1538
"23732"	434341	6945
"23733"	234577	2302
"23734"	102122	1800
"23735"	67610	3849
"23736"	107566	2030
"23737"	67801	1889
"23738"	20299	1811
"23739"	20312	3144
"23740"	100861664	759
"23741"	20295	514
"23742"	109006	4327
"23743"	67914	1693
"23744"	20021	1580
"23745"	114255	2604
"23746"	234582	2304
"23747"	382045	2820
"23748"	14766	3864
"23749"	54672	2439
"23750"	330830	2832
"23751"	74187	3425
"23752"	16582	3762
"23753"	333329	6686
"23754"	73407	967
"23755"	79233	4107
"23756"	101985	1764
"23757"	17388	4279
"23758"	14894	1295
"23759"	13000	3766
"23760"	244608	1271
"23761"	70993	1152
"23762"	78833	2412
"23763"	234593	2966
"23764"	66083	1669
"23765"	234594	8375
"23766"	319960	2803
"23767"	100041953	801
"23768"	234595	3282
"23769"	14719	2345
"23770"	100499527	64
"23771"	12564	4301
"23772"	234624	3219
"23773"	100042069	1650
"23774"	100504084	798
"23775"	12552	4216
"23776"	100504119	1695
"23777"	71058	868
"23778"	12562	3986
"23779"	100861701	894
"23780"	65115	3392
"23781"	57813	2400
"23782"	75458	2098
"23783"	320206	2937
"23784"	73381	1084
"23785"	100504164	1130
"23786"	75502	865
"23787"	68119	1616
"23788"	97487	7734
"23789"	234663	4633
"23790"	320022	2950
"23791"	234664	1808
"23792"	12354	1538
"23793"	628007	206
"23794"	382051	3498
"23795"	12556	3318
"23796"	56437	1575
"23797"	68523	680
"23798"	102022	1964
"23799"	442809	3551
"23800"	234669	1895
"23801"	234671	1970
"23802"	667754	1964
"23803"	234673	2699
"23804"	71903	1823
"23805"	72361	2859
"23806"	436059	1677
"23807"	382053	2049
"23808"	13909	2065
"23809"	234677	2433
"23810"	12400	2914
"23811"	234678	2873
"23812"	97440	2326
"23813"	71609	1385
"23814"	50788	1901
"23815"	26386	1753
"23816"	78688	2869
"23817"	74356	3553
"23818"	277978	2497
"23819"	100504307	1778
"23820"	104394	1993
"23821"	234683	3060
"23822"	723841	97
"23823"	234684	1923
"23824"	66320	775
"23825"	234686	3948
"23826"	277973	5222
"23827"	102075	4167
"23828"	279499	3028
"23829"	270091	2498
"23830"	67971	1024
"23831"	70796	2054
"23832"	15484	1849
"23833"	11972	1617
"23834"	11604	661
"23835"	667846	882
"23836"	75687	4134
"23837"	100316712	108
"23838"	546100	903
"23839"	13018	3823
"23840"	234695	2504
"23841"	497652	1425
"23842"	56513	1429
"23843"	102124	1277
"23844"	71046	1124
"23845"	70575	2036
"23846"	74334	5308
"23847"	72236	2210
"23848"	320394	1767
"23849"	59016	1848
"23850"	68051	1966
"23851"	100504368	631
"23852"	234699	4645
"23853"	234700	606
"23854"	244631	3246
"23855"	109660	888
"23856"	19171	1270
"23857"	16816	1362
"23858"	20498	3832
"23859"	71854	1681
"23860"	319446	1766
"23861"	71986	1871
"23862"	66369	1860
"23863"	18021	6014
"23864"	77411	2672
"23865"	69771	1647
"23866"	192654	2706
"23867"	100861797	772
"23868"	330836	3730
"23869"	66432	1525
"23870"	214572	2254
"23871"	58994	5148
"23872"	100038487	2014
"23873"	68163	911
"23874"	22751	2632
"23875"	330837	2994
"23876"	12560	3995
"23877"	68692	1341
"23878"	12550	4413
"23879"	100504495	1129
"23880"	272538	4409
"23881"	15118	5912
"23882"	214987	2931
"23883"	21771	2249
"23884"	20650	4423
"23885"	116733	2075
"23886"	68023	1537
"23887"	97484	2104
"23888"	66164	3129
"23889"	66269	863
"23890"	21750	3758
"23891"	667847	882
"23892"	66427	4294
"23893"	54446	13443
"23894"	18104	1552
"23895"	67619	1647
"23896"	66894	4281
"23897"	387158	70
"23898"	17463	1600
"23899"	109215	902
"23900"	11906	16439
"23901"	100526511	79
"23902"	628686	1371
"23903"	384864	1122
"23904"	56523	3398
"23905"	64340	4190
"23906"	234723	1796
"23907"	15439	1345
"23908"	56749	2318
"23909"	244646	6673
"23910"	71955	2342
"23911"	75871	2415
"23912"	52335	7526
"23913"	11765	6817
"23914"	100217432	64
"23915"	244650	7847
"23916"	73608	3205
"23917"	234724	2377
"23918"	26887	2000
"23919"	234725	4902
"23920"	12308	1431
"23921"	234728	3577
"23922"	244653	15783
"23923"	100861869	578
"23924"	234729	3030
"23925"	244654	4709
"23926"	76527	1838
"23927"	101943	4299
"23928"	100217465	64
"23929"	102339	2754
"23930"	234730	3838
"23931"	20444	4470
"23932"	13680	2575
"23933"	234733	6750
"23934"	100628592	81
"23935"	234734	4891
"23936"	72544	1261
"23937"	353287	1819
"23938"	319518	2904
"23939"	434350	2671
"23940"	20340	3880
"23941"	100504655	735
"23942"	234736	4443
"23943"	547023	478
"23944"	74568	1702
"23945"	338521	2492
"23946"	319481	5222
"23947"	170737	5686
"23948"	52815	2221
"23949"	22640	1874
"23950"	66473	887
"23951"	100861890	376
"23952"	12927	3280
"23953"	23837	1215
"23954"	66817	1943
"23955"	56773	1935
"23956"	234740	2887
"23957"	93739	980
"23958"	30947	3159
"23959"	85305	2173
"23960"	57321	3599
"23961"	627828	1604
"23962"	170571	4850
"23963"	791378	2006
"23964"	270096	5157
"23965"	668110	901
"23966"	208936	4855
"23967"	67528	1087
"23968"	270097	3655
"23969"	71122	1582
"23970"	100504738	943
"23971"	403395	2930
"23972"	80707	2251
"23973"	17132	3642
"23974"	75465	515
"23975"	75796	8087
"23976"	78213	558
"23977"	66531	1440
"23978"	72155	1768
"23979"	234776	4877
"23980"	69528	2971
"23981"	68133	1337
"23982"	76645	7386
"23983"	63857	2532
"23984"	209239	2652
"23985"	100504395	2075
"23986"	74440	4735
"23987"	234779	4298
"23988"	74032	2835
"23989"	15486	1280
"23990"	68533	1054
"23991"	100504406	1133
"23992"	12554	2290
"23993"	68196	1165
"23994"	56690	2100
"23995"	71839	1961
"23996"	117148	1971
"23997"	234788	2623
"23998"	56453	4375
"23999"	72552	3169
"24000"	68270	2821
"24001"	21341	3255
"24002"	628061	456
"24003"	75773	1928
"24004"	66733	3806
"24005"	67866	1169
"24006"	69047	3223
"24007"	74347	2574
"24008"	72042	1639
"24009"	234796	2142
"24010"	22224	3236
"24011"	78892	4150
"24012"	102193	2854
"24013"	234797	6284
"24014"	436062	1190
"24015"	382034	6953
"24016"	272551	1038
"24017"	100038388	2538
"24018"	68918	734
"24019"	18117	4933
"24020"	12857	679
"24021"	15900	2829
"24022"	100503115	597
"24023"	68790	2380
"24024"	15227	1062
"24025"	234814	2444
"24026"	14234	2725
"24027"	14241	2960
"24028"	76405	1080
"24029"	72259	964
"24030"	76454	4355
"24031"	67443	1712
"24032"	142682	6476
"24033"	57340	3903
"24034"	234825	2083
"24035"	100504526	714
"24036"	20539	3513
"24037"	407789	2260
"24038"	12352	1248
"24039"	53325	5455
"24040"	195209	12584
"24041"	22761	3386
"24042"	170732	1340
"24043"	76014	3804
"24044"	234836	654
"24045"	13057	759
"24046"	192156	1864
"24047"	100689703	2821
"24048"	319574	627
"24049"	30927	1589
"24050"	68718	1783
"24051"	66965	3066
"24052"	234839	8216
"24053"	67177	2191
"24054"	11821	866
"24055"	50917	2586
"24056"	59005	610
"24057"	382035	1144
"24058"	12398	7964
"24059"	319463	3344
"24060"	382036	2339
"24061"	257633	2207
"24062"	12555	2843
"24063"	77087	8816
"24064"	100503178	2028
"24065"	234847	2558
"24066"	100861897	489
"24067"	270106	780
"24068"	100302565	48
"24069"	102278	2405
"24070"	57429	1160
"24071"	13479	2243
"24072"	234852	2171
"24073"	320869	518
"24074"	234854	1649
"24075"	78779	2380
"24076"	71186	1229
"24077"	72325	2779
"24078"	57247	4877
"24079"	14087	4541
"24080"	234857	2333
"24081"	66855	3836
"24082"	17199	3663
"24083"	22152	1723
"24084"	23854	4107
"24085"	114896	4268
"24086"	72185	2637
"24087"	104346	1680
"24088"	100861471	121
"24089"	100861472	121
"24090"	100861473	121
"24091"	100861474	121
"24092"	100861475	121
"24093"	100861477	121
"24094"	100861478	121
"24095"	100861479	121
"24096"	100861480	121
"24097"	100861481	121
"24098"	100861482	121
"24099"	100861483	121
"24100"	100861484	121
"24101"	100861486	121
"24102"	100861487	121
"24103"	100861488	121
"24104"	100861489	121
"24105"	100861490	121
"24106"	19804	121
"24107"	100861491	121
"24108"	100861492	121
"24109"	100861493	121
"24110"	100861494	121
"24111"	100861495	121
"24112"	100861496	121
"24113"	100861497	121
"24114"	100861498	121
"24115"	100861499	121
"24116"	100861500	121
"24117"	100861501	121
"24118"	100861502	121
"24119"	100861503	121
"24120"	100503230	1493
"24121"	69581	3367
"24122"	234863	1434
"24123"	19341	1412
"24124"	100043296	435
